통계연월,통계시도명,통계시군구명,연령,성별,등록장애인수
202502,대전광역시,대덕구,59,남자,140
202502,대전광역시,대덕구,59,여자,78
202502,대전광역시,대덕구,60,남자,153
202502,대전광역시,대덕구,60,여자,67
202502,대전광역시,대덕구,61,남자,132
202502,대전광역시,대덕구,61,여자,56
202502,대전광역시,대덕구,62,남자,175
202502,대전광역시,대덕구,62,여자,90
202502,대전광역시,대덕구,63,남자,183
202502,대전광역시,대덕구,63,여자,84
202502,대전광역시,대덕구,64,남자,201
202502,대전광역시,대덕구,64,여자,108
202502,대전광역시,대덕구,65,남자,182
202502,대전광역시,대덕구,65,여자,114
202502,대전광역시,대덕구,66,남자,171
202502,대전광역시,대덕구,66,여자,91
202502,대전광역시,대덕구,67,남자,173
202502,대전광역시,대덕구,67,여자,95
202502,대전광역시,대덕구,68,남자,164
202502,대전광역시,대덕구,68,여자,86
202502,대전광역시,대덕구,69,남자,168
202502,대전광역시,대덕구,69,여자,100
202502,대전광역시,대덕구,70,남자,157
202502,대전광역시,대덕구,70,여자,118
202502,대전광역시,대덕구,71,남자,116
202502,대전광역시,대덕구,71,여자,78
202502,대전광역시,대덕구,72,남자,129
202502,대전광역시,대덕구,72,여자,92
202502,대전광역시,대덕구,73,남자,155
202502,대전광역시,대덕구,73,여자,88
202502,대전광역시,대덕구,74,남자,124
202502,대전광역시,대덕구,74,여자,86
202502,대전광역시,대덕구,75,남자,107
202502,대전광역시,대덕구,75,여자,116
202502,대전광역시,대덕구,76,남자,110
202502,대전광역시,대덕구,76,여자,108
202502,대전광역시,대덕구,77,남자,124
202502,대전광역시,대덕구,77,여자,115
202502,대전광역시,대덕구,78,남자,120
202502,대전광역시,대덕구,78,여자,84
202502,대전광역시,대덕구,79,남자,86
202502,대전광역시,대덕구,79,여자,94
202502,대전광역시,대덕구,80,남자,77
202502,대전광역시,대덕구,80,여자,105
202502,대전광역시,대덕구,81,남자,56
202502,대전광역시,대덕구,81,여자,100
202502,대전광역시,대덕구,82,남자,110
202502,대전광역시,대덕구,82,여자,127
202502,대전광역시,대덕구,83,남자,81
202502,대전광역시,대덕구,83,여자,114
202502,대전광역시,대덕구,84,남자,53
202502,대전광역시,대덕구,84,여자,96
202502,대전광역시,대덕구,85,남자,58
202502,대전광역시,대덕구,85,여자,93
202502,대전광역시,대덕구,86,남자,49
202502,대전광역시,대덕구,86,여자,81
202502,대전광역시,대덕구,87,남자,47
202502,대전광역시,대덕구,87,여자,65
202502,대전광역시,대덕구,88,남자,45
202502,대전광역시,대덕구,88,여자,80
202502,대전광역시,대덕구,89,남자,31
202502,대전광역시,대덕구,89,여자,64
202502,대전광역시,대덕구,90,남자,20
202502,대전광역시,대덕구,90,여자,63
202502,대전광역시,대덕구,91,남자,13
202502,대전광역시,대덕구,91,여자,36
202502,대전광역시,대덕구,92,남자,14
202502,대전광역시,대덕구,92,여자,28
202502,대전광역시,대덕구,93,남자,10
202502,대전광역시,대덕구,93,여자,28
202502,대전광역시,대덕구,94,남자,4
202502,대전광역시,대덕구,94,여자,20
202502,대전광역시,대덕구,95,남자,7
202502,대전광역시,대덕구,95,여자,19
202502,대전광역시,대덕구,96,남자,2
202502,대전광역시,대덕구,96,여자,11
202502,대전광역시,대덕구,97,남자,2
202502,대전광역시,대덕구,97,여자,10
202502,대전광역시,대덕구,98,남자,2
202502,대전광역시,대덕구,98,여자,5
202502,대전광역시,대덕구,99,여자,2
202502,대전광역시,대덕구,100,남자,1
202502,대전광역시,대덕구,100,여자,3
202502,대전광역시,대덕구,101,여자,2
202502,대전광역시,대덕구,102,여자,1
202502,대전광역시,대덕구,104,여자,1
202502,울산광역시,중구,1,남자,1
202502,울산광역시,중구,1,여자,2
202502,울산광역시,중구,2,여자,1
202502,울산광역시,중구,3,남자,2
202502,울산광역시,중구,3,여자,3
202502,울산광역시,중구,4,남자,2
202502,울산광역시,중구,4,여자,3
202502,울산광역시,중구,5,남자,15
202502,울산광역시,중구,5,여자,9
202502,울산광역시,중구,6,남자,18
202502,울산광역시,중구,6,여자,3
202502,울산광역시,중구,7,남자,18
202502,울산광역시,중구,7,여자,6
202502,울산광역시,중구,8,남자,29
202502,울산광역시,중구,8,여자,8
202502,울산광역시,중구,9,남자,21
202502,울산광역시,중구,9,여자,10
202502,울산광역시,중구,10,남자,17
202502,울산광역시,중구,10,여자,11
202502,울산광역시,중구,11,남자,21
202502,울산광역시,중구,11,여자,6
202502,울산광역시,중구,12,남자,19
202502,울산광역시,중구,12,여자,12
202502,울산광역시,중구,13,남자,23
202502,울산광역시,중구,13,여자,14
202502,울산광역시,중구,14,남자,24
202502,울산광역시,중구,14,여자,12
202502,울산광역시,중구,15,남자,20
202502,울산광역시,중구,15,여자,5
202502,울산광역시,중구,16,남자,13
202502,울산광역시,중구,16,여자,7
202502,울산광역시,중구,17,남자,10
202502,울산광역시,중구,17,여자,16
202502,울산광역시,중구,18,남자,21
202502,울산광역시,중구,18,여자,6
202502,울산광역시,중구,19,남자,16
202502,울산광역시,중구,19,여자,14
202502,울산광역시,중구,20,남자,23
202502,울산광역시,중구,20,여자,9
202502,울산광역시,중구,21,남자,17
202502,울산광역시,중구,21,여자,18
202502,울산광역시,중구,22,남자,17
202502,울산광역시,중구,22,여자,10
202502,울산광역시,중구,23,남자,21
202502,울산광역시,중구,23,여자,8
202502,울산광역시,중구,24,남자,25
202502,울산광역시,중구,24,여자,13
202502,울산광역시,중구,25,남자,37
202502,울산광역시,중구,25,여자,11
202502,울산광역시,중구,26,남자,24
202502,울산광역시,중구,26,여자,17
202502,울산광역시,중구,27,남자,24
202502,울산광역시,중구,27,여자,19
202502,울산광역시,중구,28,남자,31
202502,울산광역시,중구,28,여자,13
202502,울산광역시,중구,29,남자,23
202502,울산광역시,중구,29,여자,11
202502,울산광역시,중구,30,남자,21
202502,울산광역시,중구,30,여자,21
202502,울산광역시,중구,31,남자,31
202502,울산광역시,중구,31,여자,18
202502,울산광역시,중구,32,남자,27
202502,울산광역시,중구,32,여자,18
202502,울산광역시,중구,33,남자,25
202502,울산광역시,중구,33,여자,13
202502,울산광역시,중구,34,남자,24
202502,울산광역시,중구,34,여자,17
202502,울산광역시,중구,35,남자,31
202502,울산광역시,중구,35,여자,11
202502,울산광역시,중구,36,남자,25
202502,울산광역시,중구,36,여자,15
202502,울산광역시,중구,37,남자,22
202502,울산광역시,중구,37,여자,16
202502,울산광역시,중구,38,남자,31
202502,울산광역시,중구,38,여자,13
202502,울산광역시,중구,39,남자,30
202502,울산광역시,중구,39,여자,16
202502,울산광역시,중구,40,남자,36
202502,울산광역시,중구,40,여자,7
202502,울산광역시,중구,41,남자,45
202502,울산광역시,중구,41,여자,17
202502,울산광역시,중구,42,남자,39
202502,울산광역시,중구,42,여자,21
202502,울산광역시,중구,43,남자,52
202502,울산광역시,중구,43,여자,21
202502,울산광역시,중구,44,남자,56
202502,울산광역시,중구,44,여자,23
202502,울산광역시,중구,45,남자,53
202502,울산광역시,중구,45,여자,33
202502,울산광역시,중구,46,남자,62
202502,울산광역시,중구,46,여자,18
202502,울산광역시,중구,47,남자,69
202502,울산광역시,중구,47,여자,19
202502,울산광역시,중구,48,남자,65
202502,울산광역시,중구,48,여자,29
202502,울산광역시,중구,49,남자,65
202502,울산광역시,중구,49,여자,31
202502,울산광역시,중구,50,남자,89
202502,울산광역시,중구,50,여자,40
202502,울산광역시,중구,51,남자,78
202502,울산광역시,중구,51,여자,45
202502,울산광역시,중구,52,남자,79
202502,울산광역시,중구,52,여자,36
202502,울산광역시,중구,53,남자,98
202502,울산광역시,중구,53,여자,47
202502,울산광역시,중구,54,남자,101
202502,울산광역시,중구,54,여자,31
202502,울산광역시,중구,55,남자,122
202502,울산광역시,중구,55,여자,42
202502,울산광역시,중구,56,남자,122
202502,울산광역시,중구,56,여자,63
202502,울산광역시,중구,57,남자,101
202502,울산광역시,중구,57,여자,70
202502,울산광역시,중구,58,남자,151
202502,울산광역시,중구,58,여자,60
202502,울산광역시,중구,59,남자,153
202502,울산광역시,중구,59,여자,76
202502,울산광역시,중구,60,남자,157
202502,울산광역시,중구,60,여자,63
202502,울산광역시,중구,61,남자,138
202502,울산광역시,중구,61,여자,58
202502,울산광역시,중구,62,남자,168
202502,울산광역시,중구,62,여자,62
202502,울산광역시,중구,63,남자,224
202502,울산광역시,중구,63,여자,96
202502,울산광역시,중구,64,남자,193
202502,울산광역시,중구,64,여자,105
202502,울산광역시,중구,65,남자,178
202502,울산광역시,중구,65,여자,89
202502,울산광역시,중구,66,남자,180
202502,울산광역시,중구,66,여자,109
202502,울산광역시,중구,67,남자,183
202502,울산광역시,중구,67,여자,107
202502,울산광역시,중구,68,남자,147
202502,울산광역시,중구,68,여자,113
202502,울산광역시,중구,69,남자,180
202502,울산광역시,중구,69,여자,122
202502,울산광역시,중구,70,남자,166
202502,울산광역시,중구,70,여자,118
202502,울산광역시,중구,71,남자,152
202502,울산광역시,중구,71,여자,107
202502,울산광역시,중구,72,남자,151
202502,울산광역시,중구,72,여자,115
202502,울산광역시,중구,73,남자,164
202502,울산광역시,중구,73,여자,109
202502,울산광역시,중구,74,남자,146
202502,울산광역시,중구,74,여자,105
202502,울산광역시,중구,75,남자,152
202502,울산광역시,중구,75,여자,109
202502,울산광역시,중구,76,남자,150
202502,울산광역시,중구,76,여자,130
202502,울산광역시,중구,77,남자,161
202502,울산광역시,중구,77,여자,129
202502,울산광역시,중구,78,남자,114
202502,울산광역시,중구,78,여자,100
202502,울산광역시,중구,79,남자,91
202502,울산광역시,중구,79,여자,79
202502,울산광역시,중구,80,남자,104
202502,울산광역시,중구,80,여자,103
202502,울산광역시,중구,81,남자,97
202502,울산광역시,중구,81,여자,97
202502,울산광역시,중구,82,남자,119
202502,울산광역시,중구,82,여자,136
202502,울산광역시,중구,83,남자,79
202502,울산광역시,중구,83,여자,112
202502,울산광역시,중구,84,남자,65
202502,울산광역시,중구,84,여자,83
202502,울산광역시,중구,85,남자,68
202502,울산광역시,중구,85,여자,82
202502,울산광역시,중구,86,남자,41
202502,울산광역시,중구,86,여자,61
202502,울산광역시,중구,87,남자,38
202502,울산광역시,중구,87,여자,52
202502,울산광역시,중구,88,남자,31
202502,울산광역시,중구,88,여자,64
202502,울산광역시,중구,89,남자,16
202502,울산광역시,중구,89,여자,47
202502,울산광역시,중구,90,남자,16
202502,울산광역시,중구,90,여자,28
202502,울산광역시,중구,91,남자,14
202502,울산광역시,중구,91,여자,44
202502,울산광역시,중구,92,남자,10
202502,울산광역시,중구,92,여자,29
202502,울산광역시,중구,93,남자,6
202502,울산광역시,중구,93,여자,24
202502,울산광역시,중구,94,남자,5
202502,울산광역시,중구,94,여자,13
202502,울산광역시,중구,95,남자,2
202502,울산광역시,중구,95,여자,12
202502,울산광역시,중구,96,남자,2
202502,울산광역시,중구,96,여자,12
202502,울산광역시,중구,97,여자,5
202502,울산광역시,중구,98,여자,5
202502,울산광역시,중구,99,여자,3
202502,울산광역시,중구,100,여자,1
202502,울산광역시,중구,102,여자,1
202502,울산광역시,남구,1,남자,3
202502,울산광역시,남구,2,남자,2
202502,울산광역시,남구,2,여자,2
202502,울산광역시,남구,3,남자,5
202502,울산광역시,남구,3,여자,2
202502,울산광역시,남구,4,남자,5
202502,울산광역시,남구,4,여자,4
202502,울산광역시,남구,5,남자,8
202502,울산광역시,남구,5,여자,6
202502,울산광역시,남구,6,남자,24
202502,울산광역시,남구,6,여자,12
202502,울산광역시,남구,7,남자,29
202502,울산광역시,남구,7,여자,8
202502,울산광역시,남구,8,남자,30
202502,울산광역시,남구,8,여자,15
202502,울산광역시,남구,9,남자,21
202502,울산광역시,남구,9,여자,11
202502,울산광역시,남구,10,남자,26
202502,울산광역시,남구,10,여자,9
202502,울산광역시,남구,11,남자,19
202502,울산광역시,남구,11,여자,13
202502,울산광역시,남구,12,남자,22
202502,울산광역시,남구,12,여자,14
202502,울산광역시,남구,13,남자,22
202502,울산광역시,남구,13,여자,12
202502,울산광역시,남구,14,남자,21
202502,울산광역시,남구,14,여자,6
202502,울산광역시,남구,15,남자,24
202502,울산광역시,남구,15,여자,12
202502,울산광역시,남구,16,남자,27
202502,울산광역시,남구,16,여자,15
202502,울산광역시,남구,17,남자,18
202502,울산광역시,남구,17,여자,15
202502,울산광역시,남구,18,남자,20
202502,울산광역시,남구,18,여자,12
202502,울산광역시,남구,19,남자,19
202502,울산광역시,남구,19,여자,11
202502,울산광역시,남구,20,남자,14
202502,울산광역시,남구,20,여자,10
202502,울산광역시,남구,21,남자,31
202502,울산광역시,남구,21,여자,15
202502,울산광역시,남구,22,남자,26
202502,울산광역시,남구,22,여자,12
202502,울산광역시,남구,23,남자,32
202502,울산광역시,남구,23,여자,12
202502,울산광역시,남구,24,남자,34
202502,울산광역시,남구,24,여자,21
202502,울산광역시,남구,25,남자,45
202502,울산광역시,남구,25,여자,16
202502,울산광역시,남구,26,남자,43
202502,울산광역시,남구,26,여자,18
202502,울산광역시,남구,27,남자,38
202502,울산광역시,남구,27,여자,20
202502,울산광역시,남구,28,남자,35
202502,울산광역시,남구,28,여자,22
202502,울산광역시,남구,29,남자,42
202502,울산광역시,남구,29,여자,22
202502,울산광역시,남구,30,남자,42
202502,울산광역시,남구,30,여자,23
202502,울산광역시,남구,31,남자,40
202502,울산광역시,남구,31,여자,24
202502,울산광역시,남구,32,남자,42
202502,울산광역시,남구,32,여자,21
202502,울산광역시,남구,33,남자,34
202502,울산광역시,남구,33,여자,20
202502,울산광역시,남구,34,남자,28
202502,울산광역시,남구,34,여자,21
202502,울산광역시,남구,35,남자,43
202502,울산광역시,남구,35,여자,16
202502,울산광역시,남구,36,남자,50
202502,울산광역시,남구,36,여자,23
202502,울산광역시,남구,37,남자,29
202502,울산광역시,남구,37,여자,22
202502,울산광역시,남구,38,남자,53
202502,울산광역시,남구,38,여자,17
202502,울산광역시,남구,39,남자,38
202502,울산광역시,남구,39,여자,12
202502,울산광역시,남구,40,남자,48
202502,울산광역시,남구,40,여자,21
202502,울산광역시,남구,41,남자,50
202502,울산광역시,남구,41,여자,25
202502,울산광역시,남구,42,남자,50
202502,울산광역시,남구,42,여자,26
202502,울산광역시,남구,43,남자,67
202502,울산광역시,남구,43,여자,32
202502,울산광역시,남구,44,남자,73
202502,울산광역시,남구,44,여자,34
202502,울산광역시,남구,45,남자,64
202502,울산광역시,남구,45,여자,36
202502,울산광역시,남구,46,남자,76
202502,울산광역시,남구,46,여자,32
202502,울산광역시,남구,47,남자,77
202502,울산광역시,남구,47,여자,40
202502,울산광역시,남구,48,남자,75
202502,울산광역시,남구,48,여자,40
202502,울산광역시,남구,49,남자,104
202502,울산광역시,남구,49,여자,29
202502,울산광역시,남구,50,남자,111
202502,울산광역시,남구,50,여자,36
202502,울산광역시,남구,51,남자,94
202502,울산광역시,남구,51,여자,44
202502,울산광역시,남구,52,남자,122
202502,울산광역시,남구,52,여자,54
202502,울산광역시,남구,53,남자,147
202502,울산광역시,남구,53,여자,60
202502,울산광역시,남구,54,남자,136
202502,울산광역시,남구,54,여자,57
202502,울산광역시,남구,55,남자,132
202502,울산광역시,남구,55,여자,72
202502,울산광역시,남구,56,남자,164
202502,울산광역시,남구,56,여자,60
202502,울산광역시,남구,57,남자,153
202502,울산광역시,남구,57,여자,73
202502,울산광역시,남구,58,남자,208
202502,울산광역시,남구,58,여자,72
202502,울산광역시,남구,59,남자,170
202502,울산광역시,남구,59,여자,80
202502,울산광역시,남구,60,남자,178
202502,울산광역시,남구,60,여자,86
202502,울산광역시,남구,61,남자,177
202502,울산광역시,남구,61,여자,76
202502,울산광역시,남구,62,남자,222
202502,울산광역시,남구,62,여자,107
202502,울산광역시,남구,63,남자,235
202502,울산광역시,남구,63,여자,120
202502,울산광역시,남구,64,남자,235
202502,울산광역시,남구,64,여자,152
202502,울산광역시,남구,65,남자,273
202502,울산광역시,남구,65,여자,125
202502,울산광역시,남구,66,남자,200
202502,울산광역시,남구,66,여자,122
202502,울산광역시,남구,67,남자,228
202502,울산광역시,남구,67,여자,129
202502,울산광역시,남구,68,남자,214
202502,울산광역시,남구,68,여자,109
202502,울산광역시,남구,69,남자,202
202502,울산광역시,남구,69,여자,156
202502,울산광역시,남구,70,남자,198
202502,울산광역시,남구,70,여자,131
202502,울산광역시,남구,71,남자,193
202502,울산광역시,남구,71,여자,127
202502,울산광역시,남구,72,남자,184
202502,울산광역시,남구,72,여자,140
202502,울산광역시,남구,73,남자,141
202502,울산광역시,남구,73,여자,111
202502,울산광역시,남구,74,남자,148
202502,울산광역시,남구,74,여자,122
202502,울산광역시,남구,75,남자,169
202502,울산광역시,남구,75,여자,110
202502,울산광역시,남구,76,남자,185
202502,울산광역시,남구,76,여자,118
202502,울산광역시,남구,77,남자,159
202502,울산광역시,남구,77,여자,123
202502,울산광역시,남구,78,남자,122
202502,울산광역시,남구,78,여자,114
202502,울산광역시,남구,79,남자,95
202502,울산광역시,남구,79,여자,92
202502,울산광역시,남구,80,남자,112
202502,울산광역시,남구,80,여자,113
202502,울산광역시,남구,81,남자,95
202502,울산광역시,남구,81,여자,106
202502,울산광역시,남구,82,남자,141
202502,울산광역시,남구,82,여자,146
202502,울산광역시,남구,83,남자,87
202502,울산광역시,남구,83,여자,106
202502,울산광역시,남구,84,남자,72
202502,울산광역시,남구,84,여자,86
202502,울산광역시,남구,85,남자,63
202502,울산광역시,남구,85,여자,90
202502,울산광역시,남구,86,남자,57
202502,울산광역시,남구,86,여자,86
202502,울산광역시,남구,87,남자,45
202502,울산광역시,남구,87,여자,66
202502,울산광역시,남구,88,남자,28
202502,울산광역시,남구,88,여자,66
202502,울산광역시,남구,89,남자,26
202502,울산광역시,남구,89,여자,47
202502,울산광역시,남구,90,남자,18
202502,울산광역시,남구,90,여자,45
202502,울산광역시,남구,91,남자,15
202502,울산광역시,남구,91,여자,33
202502,울산광역시,남구,92,남자,15
202502,울산광역시,남구,92,여자,28
202502,울산광역시,남구,93,남자,10
202502,울산광역시,남구,93,여자,25
202502,울산광역시,남구,94,남자,2
202502,울산광역시,남구,94,여자,15
202502,울산광역시,남구,95,남자,5
202502,울산광역시,남구,95,여자,7
202502,울산광역시,남구,96,남자,2
202502,울산광역시,남구,96,여자,8
202502,울산광역시,남구,97,여자,4
202502,울산광역시,남구,98,여자,3
202502,울산광역시,남구,99,여자,2
202502,울산광역시,남구,100,남자,1
202502,울산광역시,남구,101,여자,2
202502,울산광역시,동구,1,여자,2
202502,울산광역시,동구,2,남자,1
202502,울산광역시,동구,3,남자,2
202502,울산광역시,동구,3,여자,1
202502,울산광역시,동구,4,남자,5
202502,울산광역시,동구,4,여자,4
202502,울산광역시,동구,5,남자,6
202502,울산광역시,동구,5,여자,2
202502,울산광역시,동구,6,남자,11
202502,울산광역시,동구,6,여자,8
202502,울산광역시,동구,7,남자,17
202502,울산광역시,동구,7,여자,7
202502,울산광역시,동구,8,남자,18
202502,울산광역시,동구,8,여자,10
202502,울산광역시,동구,9,남자,24
202502,울산광역시,동구,9,여자,11
202502,울산광역시,동구,10,남자,18
202502,울산광역시,동구,10,여자,12
202502,울산광역시,동구,11,남자,14
202502,울산광역시,동구,11,여자,5
202502,울산광역시,동구,12,남자,18
202502,울산광역시,동구,12,여자,8
202502,울산광역시,동구,13,남자,12
202502,울산광역시,동구,13,여자,4
202502,울산광역시,동구,14,남자,22
202502,울산광역시,동구,14,여자,13
202502,울산광역시,동구,15,남자,16
202502,울산광역시,동구,15,여자,6
202502,울산광역시,동구,16,남자,13
202502,울산광역시,동구,16,여자,9
202502,울산광역시,동구,17,남자,14
202502,울산광역시,동구,17,여자,10
202502,울산광역시,동구,18,남자,14
202502,울산광역시,동구,18,여자,5
202502,울산광역시,동구,19,남자,17
202502,울산광역시,동구,19,여자,7
202502,울산광역시,동구,20,남자,7
202502,울산광역시,동구,20,여자,10
202502,울산광역시,동구,21,남자,10
202502,울산광역시,동구,21,여자,8
202502,울산광역시,동구,22,남자,11
202502,울산광역시,동구,22,여자,6
202502,울산광역시,동구,23,남자,14
202502,울산광역시,동구,23,여자,4
202502,울산광역시,동구,24,남자,15
202502,울산광역시,동구,24,여자,9
202502,울산광역시,동구,25,남자,22
202502,울산광역시,동구,25,여자,12
202502,울산광역시,동구,26,남자,18
202502,울산광역시,동구,26,여자,7
202502,울산광역시,동구,27,남자,26
202502,울산광역시,동구,27,여자,14
202502,울산광역시,동구,28,남자,22
202502,울산광역시,동구,28,여자,5
202502,울산광역시,동구,29,남자,20
202502,울산광역시,동구,29,여자,10
202502,울산광역시,동구,30,남자,23
202502,울산광역시,동구,30,여자,12
202502,울산광역시,동구,31,남자,17
202502,울산광역시,동구,31,여자,14
202502,울산광역시,동구,32,남자,18
202502,울산광역시,동구,32,여자,10
202502,울산광역시,동구,33,남자,23
202502,울산광역시,동구,33,여자,8
202502,울산광역시,동구,34,남자,27
202502,울산광역시,동구,34,여자,7
202502,울산광역시,동구,35,남자,22
202502,울산광역시,동구,35,여자,8
202502,울산광역시,동구,36,남자,27
202502,울산광역시,동구,36,여자,10
202502,울산광역시,동구,37,남자,23
202502,울산광역시,동구,37,여자,12
202502,울산광역시,동구,38,남자,22
202502,울산광역시,동구,38,여자,15
202502,울산광역시,동구,39,남자,22
202502,울산광역시,동구,39,여자,13
202502,울산광역시,동구,40,남자,35
202502,울산광역시,동구,40,여자,14
202502,울산광역시,동구,41,남자,34
202502,울산광역시,동구,41,여자,12
202502,울산광역시,동구,42,남자,27
202502,울산광역시,동구,42,여자,20
202502,울산광역시,동구,43,남자,38
202502,울산광역시,동구,43,여자,24
202502,울산광역시,동구,44,남자,32
202502,울산광역시,동구,44,여자,15
202502,울산광역시,동구,45,남자,46
202502,울산광역시,동구,45,여자,24
202502,울산광역시,동구,46,남자,33
202502,울산광역시,동구,46,여자,19
202502,울산광역시,동구,47,남자,44
202502,울산광역시,동구,47,여자,19
202502,울산광역시,동구,48,남자,49
202502,울산광역시,동구,48,여자,16
202502,울산광역시,동구,49,남자,51
202502,울산광역시,동구,49,여자,23
202502,울산광역시,동구,50,남자,45
202502,울산광역시,동구,50,여자,25
202502,울산광역시,동구,51,남자,54
202502,울산광역시,동구,51,여자,20
202502,울산광역시,동구,52,남자,46
202502,울산광역시,동구,52,여자,23
202502,울산광역시,동구,53,남자,54
202502,울산광역시,동구,53,여자,25
202502,울산광역시,동구,54,남자,70
202502,울산광역시,동구,54,여자,25
202502,울산광역시,동구,55,남자,56
202502,울산광역시,동구,55,여자,36
202502,울산광역시,동구,56,남자,75
202502,울산광역시,동구,56,여자,35
202502,울산광역시,동구,57,남자,61
202502,울산광역시,동구,57,여자,51
202502,울산광역시,동구,58,남자,63
202502,울산광역시,동구,58,여자,40
202502,울산광역시,동구,59,남자,71
202502,울산광역시,동구,59,여자,38
202502,울산광역시,동구,60,남자,77
202502,울산광역시,동구,60,여자,46
202502,울산광역시,동구,61,남자,87
202502,울산광역시,동구,61,여자,43
202502,울산광역시,동구,62,남자,121
202502,울산광역시,동구,62,여자,46
202502,울산광역시,동구,63,남자,104
202502,울산광역시,동구,63,여자,67
202502,울산광역시,동구,64,남자,127
202502,울산광역시,동구,64,여자,82
202502,울산광역시,동구,65,남자,135
202502,울산광역시,동구,65,여자,63
202502,울산광역시,동구,66,남자,135
202502,울산광역시,동구,66,여자,71
202502,울산광역시,동구,67,남자,140
202502,울산광역시,동구,67,여자,91
202502,울산광역시,동구,68,남자,135
202502,울산광역시,동구,68,여자,76
202502,울산광역시,동구,69,남자,149
202502,울산광역시,동구,69,여자,95
202502,울산광역시,동구,70,남자,143
202502,울산광역시,동구,70,여자,99
202502,울산광역시,동구,71,남자,132
202502,울산광역시,동구,71,여자,75
202502,울산광역시,동구,72,남자,137
202502,울산광역시,동구,72,여자,88
202502,울산광역시,동구,73,남자,124
202502,울산광역시,동구,73,여자,89
202502,울산광역시,동구,74,남자,133
202502,울산광역시,동구,74,여자,72
202502,울산광역시,동구,75,남자,122
202502,울산광역시,동구,75,여자,67
202502,울산광역시,동구,76,남자,142
202502,울산광역시,동구,76,여자,89
202502,울산광역시,동구,77,남자,126
202502,울산광역시,동구,77,여자,74
202502,울산광역시,동구,78,남자,112
202502,울산광역시,동구,78,여자,57
202502,울산광역시,동구,79,남자,68
202502,울산광역시,동구,79,여자,59
202502,울산광역시,동구,80,남자,78
202502,울산광역시,동구,80,여자,59
202502,울산광역시,동구,81,남자,65
202502,울산광역시,동구,81,여자,61
202502,울산광역시,동구,82,남자,77
202502,울산광역시,동구,82,여자,78
202502,울산광역시,동구,83,남자,46
202502,울산광역시,동구,83,여자,60
202502,울산광역시,동구,84,남자,42
202502,울산광역시,동구,84,여자,34
202502,울산광역시,동구,85,남자,28
202502,울산광역시,동구,85,여자,50
202502,울산광역시,동구,86,남자,24
202502,울산광역시,동구,86,여자,43
202502,울산광역시,동구,87,남자,15
202502,울산광역시,동구,87,여자,32
202502,울산광역시,동구,88,남자,13
202502,울산광역시,동구,88,여자,38
202502,울산광역시,동구,89,남자,9
202502,울산광역시,동구,89,여자,30
202502,울산광역시,동구,90,남자,6
202502,울산광역시,동구,90,여자,15
202502,울산광역시,동구,91,남자,13
202502,울산광역시,동구,91,여자,22
202502,울산광역시,동구,92,남자,5
202502,울산광역시,동구,92,여자,16
202502,울산광역시,동구,93,남자,3
202502,울산광역시,동구,93,여자,15
202502,울산광역시,동구,94,남자,2
202502,울산광역시,동구,94,여자,2
202502,울산광역시,동구,95,남자,2
202502,울산광역시,동구,95,여자,4
202502,울산광역시,동구,96,여자,2
202502,울산광역시,동구,97,남자,1
202502,울산광역시,동구,97,여자,2
202502,울산광역시,동구,99,여자,2
202502,울산광역시,동구,101,남자,1
202502,울산광역시,동구,101,여자,1
202502,울산광역시,북구,1,남자,2
202502,울산광역시,북구,1,여자,3
202502,울산광역시,북구,2,여자,5
202502,울산광역시,북구,3,남자,3
202502,울산광역시,북구,3,여자,1
202502,울산광역시,북구,4,남자,10
202502,울산광역시,북구,4,여자,6
202502,울산광역시,북구,5,남자,10
202502,울산광역시,북구,5,여자,4
202502,울산광역시,북구,6,남자,27
202502,울산광역시,북구,6,여자,6
202502,울산광역시,북구,7,남자,31
202502,울산광역시,북구,7,여자,15
202502,울산광역시,북구,8,남자,29
202502,울산광역시,북구,8,여자,8
202502,울산광역시,북구,9,남자,35
202502,울산광역시,북구,9,여자,16
202502,울산광역시,북구,10,남자,19
202502,울산광역시,북구,10,여자,11
202502,울산광역시,북구,11,남자,15
202502,울산광역시,북구,11,여자,16
202502,울산광역시,북구,12,남자,29
202502,울산광역시,북구,12,여자,14
202502,울산광역시,북구,13,남자,26
202502,울산광역시,북구,13,여자,14
202502,울산광역시,북구,14,남자,28
202502,울산광역시,북구,14,여자,16
202502,울산광역시,북구,15,남자,19
202502,울산광역시,북구,15,여자,14
202502,울산광역시,북구,16,남자,32
202502,울산광역시,북구,16,여자,6
202502,울산광역시,북구,17,남자,28
202502,울산광역시,북구,17,여자,19
202502,울산광역시,북구,18,남자,22
202502,울산광역시,북구,18,여자,20
202502,울산광역시,북구,19,남자,17
202502,울산광역시,북구,19,여자,11
202502,울산광역시,북구,20,남자,18
202502,울산광역시,북구,20,여자,9
202502,울산광역시,북구,21,남자,32
202502,울산광역시,북구,21,여자,15
202502,울산광역시,북구,22,남자,18
202502,울산광역시,북구,22,여자,4
202502,울산광역시,북구,23,남자,33
202502,울산광역시,북구,23,여자,18
202502,울산광역시,북구,24,남자,31
202502,울산광역시,북구,24,여자,13
202502,울산광역시,북구,25,남자,30
202502,울산광역시,북구,25,여자,9
202502,울산광역시,북구,26,남자,26
202502,울산광역시,북구,26,여자,14
202502,울산광역시,북구,27,남자,24
202502,울산광역시,북구,27,여자,17
202502,울산광역시,북구,28,남자,25
